text,label
gas,anger
na..haah..come on..mujhe koi gas-wais nahi hua..halanki do glass doodh mai har roz peeta hun,neutral
indravadhan..tumne...,anger
kya hai,anger
...gas stove on rakha hai,anger
konsa..haaww,surprise
ye ye..o my god ...windows kholo..wo wo...fire brigade ko bulao..warna bomb ki tarah fatega apna ghar,fear
kam se kam chaalis pachaas rupay ka gas to gya hoga na?,sadness
kaash..ghar ko aag lak ke kisi ki jaan jaati..gas to waste ni hota,contempt
taanaa maarne ki jarurat nae hai..haan,contempt
so just shut up na..i'm already hassle...ek to mom ko patane ke chakkar me dad mom se aur bhi door ja rahe hain,neutral
sahil bhai..sirf ek hi din bacha hai sahil bhai..fir moma sudhanshu ke sath chali jaegi sahil bhai,sadness
rosesh bhaia..hosla rakhiye..,sadness
aur roomal bhi...this is my sleeve,disgust
sorry ,sadness
mere paas ek idea hai...hanh...kyun na hum sudhanshu ko hi raaste se hata dein? i mean kisi gunde ko supari dekar?,joy
bhabhi..sirf supari ke liye koi gunda aisa kaam kyun karega?,sadness
"supari ka matlab, wo wali supari nae...paise",neutral
oo,neutral
aur tumne ye idea konsi film se churaya hai?,neutral
rakshas: the demon se,joy
"aaan...haha..very nice..dekho rosesh, agar dad mom ko patane me na kamyaab rahe, to she has got all the right in this world to leave him..",neutral
momaa...,sadness
la la..love is on my head..na na na...only too big boris bad,joy
waah wwah kya baat hai..cake bnaya jaa rha..chery cake..kis khushi me?,joy
aaj mera janamdin hai,joy
"baat mat badlo, maine puchha kis khushi me",anger
indu..kya sach me tumhe mera janamdin khushi ka din nhi lgta?,neutral
achha maya ek baat btao..jab tum paida huai thi..tab royi thi?,neutral
ofcourse,neutral
jab tum khud apne paida hone pe royi thi ki hey bhagwan mai kyu paida ho gyi..,sadness
hii guys..whats happening,joy
hii hii come,joy
tumhare daddy duniya ka sbse ghatiya joke marne ke chakkar me hai aur mujhe irritate kar rhe hai,anger
achha achha matlb sabkuchh normal hai,neutral
yes yes,neutral
absolutely,neutral
"kya baat hai mom, aapke janamdin ka cake bnaya jaa rha",neutral
dekha use yaad h,neutral
use to yaad hoga hi..uski biwi ka bhi kal janamdin hai bhai..or sahil kaha le jaa rhe ho monisha ko khane ko kal,joy
sahil mai soch rhi thi kyu na humlog zodiac bistro chle dinner ke liye,joy
sahil..kal sham ko india pakistan match hai day-night,neutral
"match jyada important hai ya mera birthday.. huh..tumhe kaun puchh rha hai..hu,dono jayenge..mai or mera darling beta",joy
lekin monisha,neutral
tum monisha ko lunch ke liye le jana..i mean if you don't mind..but use zodiac bistro bilkul mat le jana warna wo to bechari apne nakhun chaba chaba kar hi pait bhar legi..,contempt
monisha nakhun nhi chabati hai mom,neutral
zodiac bistro ka menu dekhegi to jarur chabayegi...mineral water hundred and ten rupees..tum kyu bura maan rhe ho..i am just joking,contempt
"decided..match is important, mai nhi aaunga",joy
"thank you so much darling, esse achha tohfa tum mujhe de hi nhi sakte the",joy
"lassi..haan wo ghar me bohot sara dahi bacha tha na, to maine khana hi nahi bnaya..aur fir abhi se paet  bhat leti, to shaam ko thali kaise kha paati theek se? unlimited hai na..",joy
monisha..,neutral
papa..,neutral
mai aapko baad me phone karti hun...haan daddy ji..?,neutral
"arey monisha, sahil maya ko dr. acharya ke paas le kar gaya hai",neutral
wahi to ..ek number ka chor hai wo doctor,anger
chor? mere khayal se to khooni bhi hai..,neutral
kya matlab,surprise
ye xerox padho..hasmukh ne bheja hai mujhe,neutral
"arey waah..bohot saaf copy hai,,lagta hai do rupay wali xerox hai..ni?",joy
arey padho to sahi ki kya likha hai,anger
"doctor rajshekhar acharya gets interim bail, ye doctor mujarim hai?",fear
"ab ye sabit to hua nae hai, par suna hai ki usne apne teen patients dawaiyon ka overdose dekar maar daale hain..yahi wo pending fees ke chakkar me..",neutral
daddy ji aapne mummy ji ko roka nae?,fear
"maine lakh rokne ki koshish ki monisha, lekin meri baat ko majak samajhkar, yun yun kiya, aur chal basi",neutral
chal basi?,neutral
mera matlab hai chal padi..humesha dil ki murad zuban pe aa jati hai.,neutral
mai abhi sahil ko phone karti hun,neutral
haan haan...karo karo..,neutral
ni..apne mobile se lgaungi..uspe sahil ka number free hai na,joy
hello hasmukh..maan gayi.,joy
hii sweety pie,joy
hii mr.,joy
btao tumhare b'day pe hum kaha jayenge lunch karne?,neutral
lunch karne?,neutral
ya dinner karne?,neutral
tumne kaise jaan liya kiya mujhe lunch karne hi jana hai..,neutral
tumhe lunch karne jana hai?,neutral
dekho na..kapadia club ne nhi skim nikali hai..ek thali pe dusri thali free,joy
thali?,neutral
haan sirf dhai sau rupaye me unlimited khana ..do person or do mithai ke saath..or baad me masala supari bhi free..,joy
"theek hai sweetheart ,but  you know mai soch rha tha ki tumhe spanish bufe khilau..wo bhi haishianda me",neutral
"bufe..chhee pakwan achha hai..but chouthi bar lene jaao to log ghudte hai pata hai,esse to thali kitni achhi..raja ki tarah baithe raho aur log padoste jayenge daal, ddal, daal, samosa, samosa, samosa..or sirf mai aur tum",joy
aur panghat me baithe huay or pachas log,joy
"darling, what a lovely place..no disturbance. sahil...",neutral
mom ek minute..patient ka phone hai..he...hello...bolo monisha kya hua?,neutral
arey wo khooni hai khooni..teen-teen khoon kiye hain unhone,anger
dekho monisha mai ye manta hun ki tumhari mom ke sath nahi banti lekin unpar khooni hone ka ilzaam to mat lagao,anger
tch..arey mai doctor rajshekhar acharya ki baat kar rahi hun...tumhari mummy itni badi gunehgaar nahi hain,anger
okay..mai abhi..mai phone rakhun?,anger
rakhun kya? tum ho kahan?,neutral
mai zodiac bistro me hun,neutral
zodiac bistro? tum wahan kya kar rahe ho? tum to doctor ke paas gaye the na?,surprise
"umm...a...haan..infact unhone hi kaha ki mai mom ko kisi relaxed atmosphere me le aaun..taqi you know, wo khul kar baat kar sake",neutral
accha theek hai..tum uss doctor ko wahin rok ke rakhna..mai abhi wahan aakr uski aqal thikane lagati hun. okay?,anger
arey ni ni..suno...,fear
"tum suno..wahan par khane ke liye kuchh mat mangwana, bohot mehnga restaurant hai. okay? ",neutral
meri bhookh hamesha ke liye marr chuki hai..,sadness
accha ...mai tumhare liye lassi lekar aati hun..theek hai?,joy
nae nae..mon..mon..monisha..monisha..,fear
sahil..beta lunch order karein?,neutral
"uhh...aao order kijiye mom, tabtak mai ek doctor order karta hun",neutral
aah..monisha..happy birthday to you,joy
thank you aapko bhi happy birthday,joy
chalo chalo ,neutral
you look very nice,joy
thank you..aap bhi,joy
kahan se liya ye?,joy
friday ko jo sale lagi thi na wahin se..,joy
"oh by the way monisha, please zodiac bistro me menu ka right side dekh kar chaunk mat jana..aahhh..soup three hundred n fifty rupees..aah..aise aise ..don't mind beta",contempt
chinta mat kijiye..mujhe sab pata hai..,joy
ise sab pata hai..isliye dekho na..ye ghar se doodhi ka halwa..aur wo kya aaloo ke paranthe wagera sab le aai hai..haan..hai na?,joy
o my god ,disgust
are jaa na,neutral
jaa ke karunga kya mai dad?,neutral
kya matlb?,neutral
use kya btaunga?,neutral
maya beemar hai.. samjha jaa jaa,neutral
lekin dad beemari kaun si btaunga?,fear
claptomenia,neutral
claptomenia matlb cheeje churana dad,neutral
haan janta hu na..maya ne bhi to mera sukh chain neend aaram sab churaya hai,joy
"not funny dad, please",contempt
achha to ek aur bemaari hai..tu..tu kamal ka aadmi hai.. doctor hokar mujhse puchhta hai beemariya,neutral
please,sadness
achha sun,neutral
la la lalala..,joy
daddy ji..chaliye..chal ke uss doctor ka parda faash karke aate hain,joy
"haan haan chaliye..chaliye chaliye..ye lo..pakdo pakdo pakdo..aur ye proof, aur ye mai..accha ek minute ek minute tum jakr gaadi me baitho, mai bathroom jaakr aata hun",neutral
hii cocu jiya,joy
hii sonu babu,joy
mom beemar hai,sadness
achha? achha? kya huaa hai mummy jee ko,neutral
kya btau..tum nhi manogi..mom ko hallucinogenic paranoia hai..abhi ye auto suggestive hai ya physiological disorder hai malum nahi...tum samjh rahi ho na?,sadness
dekha..kitna complicated hai..kal dopehar ki appointment di hai doctor acharya ne,neutral
dr. rajsekhar acharya..? ,neutral
haan,sadness
lekin wo to bade mehnge doctor hai sahil ..wo to ek visit ke 1000 rupaye lete hai,neutral
haan..it's alright monisha maine paise de diye hai,neutral
tumne bargain kiya ki nhi?,neutral
hospital me koi bargain karta hai monisha?,neutral
kyu nhi ..tumne hospital me dekha hai kahi fixed rate ka board? sahil tum hazaar rupaye kaise de kar aa sakte ho,anger
it's alright monisha,neutral
ohh mere sar me dard ho rha,sadness
chalo so jaao,neutral
dekha.. aisa natak karke 2-4 taste karwa lena x-ray wagaireh,neutral
but i can't do this,neutral
but i can...ek kaam karti hu mai tumhare saath chalungi or kisi na kisi tarah hazar rupaye to wasul hi lungi..theek hai,neutral
haan wo to hai,joy
waise sahil mai tumhare saath chalungi to tumhari mummy khul kar baat nhi kar payegi na doctor ke saath,neutral
haan..ye to jyada hai,joy
to fir theek hai..tum dopehar ko ho aao mummy ke saath..hm sham ko chalenge kapadia club,sadness
thank you so much darling....kya huaa?,neutral
"thank you sahil, mujhe pata chala hai kapadiya club me sham ko thali ke saath ice cream dete hai totally free",joy
theek hai,joy
sahil..,neutral
aa..maa ek second,neutral
ek second..mai abhi aaya,neutral
aaj to kam se kam..,neutral
please mom..,neutral
hi sahil,joy
aapne kya kaha monisha se dad?,anger
wo sab chhod..pehle ye bata ki doctor acharya kahan se paida karega tu? hein?,joy
"mera ek dost hai surjeet singh suri, maine use yahan bulaya hai. i just hope ki wo ye sab sambhal le..aap bhi na dad.. hello?",anger
hello?,neutral
"hello, is there doctor rajshekhar acharya?",neutral
"speaking, who's this?",neutral
aur kitne khoon karoge khooni?,anger
i beg your pardon? kon bol rahe hain aap?,neutral
mai jallaad bol raha hun,neutral
"jallaad? mai apki sir name ni, poora naam puchh raha hun..",neutral
jallaad mera sir name nahi pesha hai pesha..khooni..aur ab sunn meri baat,anger
this is preposterous..i'll sue you mr. sarabhai,anger
"tumhare khooni hone ka saboot lekar mai aur meri family zodiac bistro pe intezar kar rahe hain, okay?",neutral
happy birthday mom,joy
o my god it's beautiful..it's exquisite..kaha se liye?,joy
monisha laayi h,joy
ohh.. cornflakes ke dibbe ke saath free to nhi mila na?,contempt
mom,contempt
just joking darling ..to order kare? red wine or wahich?,joy
will someone explain to me ki kya ho raha hai ye?,neutral
wo wo rahe maya aur sahil..jao jao jao..,neutral
so go on tell me..,neutral
sahil,anger
aa gaya wo doctor?,anger
um..haan..dono..,fear
dono?,surprise
hello mrs sarabhai..i am doctor acharya,neutral
aap dono doctor rajshekhar acharya kaise ho sakte hain?,anger
exactly,neutral
judwa..,neutral
"judwaon ki shaqalein ek jaisi hoti hain sahil, naam nae.",neutral
i like it...ahaha...i like it..ahah,joy
sir aap dance ni kar sakte ,anger
"arey kar sakta hun, dekho kitna accha kar rha hun..that's the way ahahan..oo..lovely..",joy
aap dono me se asli doctor rajshekhar acharya kon hai?,anger
mai hun..ye raha mera card,neutral
oo...to iska matlab teen khoon aapne kiye hain?,anger
maine khoon nahi kiye..,neutral
agar aapne teen khoon nahi kiye to aap doctor kaise ho sakte hain?,anger
"o shu monisha..for god's sake zara dheere...dheere..and by the way, aajkal kya doctor banne ke liye khoon karna padta hai..padhai nahi karni padti?",anger
"ek minute..ek minute ek minute..i'm a qualified surgeon from sloane's medical center, london",neutral
bohot jald band karni padegi aapko aapki practice...padhiye..,anger
"non sense, bakwas hai ye, maine khoon nae kiye ",anger
iska matlab ye hua ki ye asli doctor rajshekhar acharya hai,anger
"ye kaise ho sakte hain, kapde dekhiye, ye kaise ho sakte hain?",neutral
kapde? ,neutral
"arey wo to mai jald bazi me aaya hun, nahi to mere paas bees shirts, ten trousers aur two leather jackets hain haan..",neutral
"degree hai? doctor ki? jahan tak mera khayal hai, doctor banne ke liye degree ki jarurat hoti hai",neutral
"dekhiye..i'm a qualified doctor..um...mai aapko btata hun ki leukemia yani blood cancer me, red blood cells multiply hote hain..",neutral
"what non-sense, white blood cells multiply hote hain...ye doctor nae hai you see..",anger
"white blood ho ya red blood, khoon kisne kiya hai? ",anger
"for god's sake monisha..shh..sahil tum batao, what the hell is happening?",neutral
"silence please..silence. dekhiye, asli raajshekhar acharya ye hai...aur inhone koi khoon nae kiya hai.. aur ye jo hai wo doctor rajshekhar acharya nae hai mera dost hai surjeet singh suri aur isne bhi koi khoon nae kiya hai, haan lekin aap dono chahti hain to mera khoon kar sakti hain kyunki maine jhooth bola hai and i'm...i'm really sorry",sadness
"kitne bhi tu kar le sitam, has has ke sahenge hum",joy
"ye love na hoga kam, darling teri kasam",joy
ma ,joy
mann kyun behka rey behka aadhi raat ko..,joy
bela mehka ho..bela mehka rey mehka midnight ko,joy
koi dusra game khelein?,neutral
kyun?,neutral
mixer grinder gaana gaa raha hai aisa lag raha hai,anger
"wo bhi ek ki speed pe, jismein pyaaz piss raha ho",joy
you both are j. i don't want to play now,anger
rosesh bhaia...you're my partner,neutral
hello gentlemen,joy
mummy ji mai to ladies hun,neutral
kitni? das ya barah?,neutral
ni. ek.,neutral
to phir plural ka istemaal kyun karti ho monisha? mai to ladies hun.,contempt
ahahaha,joy
"indravardhan, tumhare liye khat aaya hai, from scotland.",joy
scotland se?,surprise
"haan! tumhare management college ke past student's association ka get together hai. tumhare college ke sau saal complete ho rahe hain, and you've been invited",joy
mm...mai...mai nae jaane wala,sadness
"arey indravardhan, you must go. kuchh nae to nostalgia ke khatir jao",joy
daddy ji! ye nostalgia kon hai?,joy
"nostalgia matlab purani yaadein. uhuhuh..dad, aapko excitement nae hai aapke kisi old friend ko milne ka?",neutral
haan..waise to humare principle the na sir edward hemington aur richie kirkwood wagerah..,neutral
aur aapki girlfriend? nichole grant?,neutral
kya?,fear
chalta phirta kamasutra?,neutral
jiske muqabale meri momma baajre ke khet me khadi scarecrow jaisi lagti hai?,neutral
"sahil-sahil, scarecrow matlab kaag bhago na? khekhe",joy
thanks for the translation,contempt
maya m..m...mai to balki tumhari tareef kar raha tha. scarecrow to badi acchhi cheez hota hai. kisaano ki madad karta hai anaaj bacha kar..kya maloom,neutral
"oh yeah? well, inlogon ne rsvp manga hai. so, ja rahe ho tum scotland?",anger
congratulations and celebrations nae jaeg adilli apna sahil sarabhai,joy
i..it's the time to whooping turururu..it's..,joy
rosesh darling antakshari khel kar khushi jatana is just so bhuleshwar borivili gorivali. sahil ki itni mushqil se middle classiyat se bachaya hai ab tumko..,anger
okay sorry sorry...momma but our planned worked. monisha bhabhi ne to saaf keh diya ki wo dilli jana hi nahi chahti hai agar ghonsla bungalow me rehna pada to,joy
"and ghonsla bungalow urf my farewell gift to sahil wo mana hi nahi kar saka..aah that was music to my ears..can you imagine, monisha yahan se nahi ja rahi hai iss baat se mujhe khushi ho rahi hai?",joy
"mom, rosesh jagtaap sharma fraud hai..wo kabhi-kabhi rave parties me drugs bhi leta hai",neutral
really? saraswati ahuja apni lipstick me vodka milati hai..pata hai,neutral
mujhe kaise pata hoga..mai thode hi janta hun saraswati ahuja ko..,neutral
to mai thode hi jaanti hun jagtaap sharma ko,contempt
huhuhuhuhu,joy
"jagtaap sharma mom, 1963 born",neutral
mai kisi bhi saal me paida hue jagtaap sharma ko nae jaanti dushyant,neutral
"jagtaap sharma..raymond glasses, cargo pants, made in hong kong?",neutral
kon jagtaap sharma?,neutral
"nae, cargo pants..jagtaap sharma..breakfast me chicken sandwich?",neutral
dushyant tum saaf-saaf kyun nahi bata sakte ki jagtaap sharma kon hai?,anger
sahil aur monisha ko aap jo bungalow lekar dene wali hain na wo ghonsla bunglow delhi me uska builder jagtaap sharma..wo fraud hai,anger
what are you saying?,fear
"uska builder jagtaap sharma, wo fraud hai. aur uski construction bhi faulty hai..aur maine to suna hai ki..wo jagtaap sharma part-time kidnapper bhi hai",neutral
what do you mean part-time kidnapper? dopehar ko do se chaar ke beech me kidnapping karta hai?,neutral
i don't know the exact timing,neutral
god iss aadmi ko sarcasm bhi nahi samajh me aata,contempt
huh?,neutral
haan..ahh,neutral
haan..in short wo bungalow mat khareedna..arey pados me wo pammi rehti hai na..wo bhi bungalow chhod kar jaane wali hai sumit adas ke husband ke sath rehne,neutral
momma that's bad news,fear
no..not unless only we know it...tumne monisha ko kuchh kaha iss bare me?,neutral
"to mat batana please, please...please haan..kuchh mat bolna",neutral
okay okay if you insist,neutral
kaisa damaad mila hai humein,joy
cutie cutie,joy
accha suno..we have to think of something else now..,neutral
shayad aapko wo surprise dena chahte honge,neutral
"lekin monisha ko to pata tha. sahil ne apni sagi maa ko nahi btaya, lekin uss bahar wali ko pata tha",anger
momma wo bahar wali unki biwi hai,neutral
what's the matter with you? agar mai upset hun to meri haan me haan milana tumhare liye compulsory hai. samjhe?,anger
yes momma. phir se shuru karte hain?,fear
good,neutral
"arey rey...sahil bhai ne form bharne ke liye aap hi se pen manga, aur aap hi ko nahi bataya?",anger
dekho na,anger
"sahil bhai ne apni sagi maa se chhupaya? jis maa ne unhein nau-nau mahiney apne peit me rakh ke pala use nae bataya! aur uss anjaan, parai, outsider, stranger ko unhone....",anger
accha bas bas..don't over do it. and ye nau-nau mahiney peit me rakh kar pala and all that is just too hindi film han,contempt
"sorry, but now you are okay?",neutral
"no..i'm boiling. sahil dilli shift ho jaega monisha ke sath, monishha ke gharwalon ke kareeb. roz-roz unlogon ka aana jana hoga. monisha to khana bnaegi nahi, isliye rox lekar aaenge log, chhole bhature, lassi, um..sarson da saag..vinegar wale onions",anger
yuck..vinegar wale onions? yuh,disgust
vinegar wale onions are not so bad han...it's chhole bhature,disgust
yuck...chhole bhature?,disgust
"oh my god, mujhe ek horrible khayal aaya hai rosesh. sahil aur monisha ke bacche honge, wo yahan aaenge chhuttiyon me...humare ghar...mujhe biji-biji keh kar bulaenge...",fear
biji..biji...biji...biji,joy
maa namaste maa,joy
pairi pauna mummy ji,joy
"ohoho...aey bacchon, itthe aao, ye hota hai wadda tv",joy
tv..tv..tv..tv,joy
"oye chup oye..chup..oye ki wadda tv....chintu, mintu, happy, lucky, baggu..pehle biji ke paer to chhuo kamino..chalo",anger
pairi paina biji,joy
accha accha bas..it's okay. god bless you all...and me,fear
oo bacchon...ye lo kanche khelo..ye lo ye lo..kanche lo..aur ye..ye lo..khelo..haha..,joy
ooh...sahil..,fear
arey haan.... bakasur bete yahan kyun baitha hai..arey biji ke paer pad,neutral
pairi pauna biji pairi pauna,joy
jeetey raho...iska naam bakasur hai?,fear
"aaho...kinna cute hai na humara ye chhota sa rakshas. pta hai mummy ji, ye sab kuchh kha leta hai; pencil, jhadooo...",neutral
oye chappal.. hangar da plastic. uss din to kamina wo tubelight hi kha gaya,joy
aur tumne khane di? don't do that,anger
"umhm...purani thi..kis kaam ki, maine kaha khao beta",neutral
papa-papa..mujhe tatti jana hai,neutral
"ooho hoo...monisha..chal sab bacchon ko tatti le ja.  o bacchon, biji ke ghar me ab do-do bathroom hai. jao jao oo jao jao",joy
chalo chalo tatti chalo,joy
chalo chalo chalo chalo,joy
arey ek minute wa...bathroom me rosesh hai,fear
dono me?,neutral
haan? nae ek me repair work chal raha hai?,neutral
ohoho..to bacchon ek minute...oye monisha ruk ja...o bakasur ko lekar itthe aaja. bakasur..aaj akhabar pe baith. baith ispe,neutral
aey..aey..ni..are you crazy..newspaper pe nae,anger
kyun? padhna baqi hai?,neutral
sahil! newspaper pe potty karna is worse than middle class,anger
ohoo monisha..ye dekh,surprise
ki hoya?,neutral
oye chashme ki frame par pachaas percent ka discount kr raha hai,surprise
oo....ki keh rahe ho?,joy
bacchon ke vastey khareed le chashme ke frame. kon pehnega chashme ki frame?,joy
mai..mai..mai...mai,joy
"sahil, bacchon ko kya jarurat hai chashme ki?",neutral
jarurat padegi maa...aage chal ke inn kamino ki nazar kamzor to hone hi wali hai. lower stall ki pehli row me baith ke picture jo dekhte hain..kaminey,joy
lower stall ke pehle row me?,contempt
sasti padti hain na ticketein,joy
accha ab chalo bhi,neutral
"haan chalo chalo chalo..hum frame wrame khareed ke laate hain, aur bacchon biji ko tang mat karna. maa inhein zara sambhalna..mai truck start karta hun..chalo",neutral
biji...biji...biji...biji...biji,joy
ek minute-ek minute..tumko potty aai thi na?,neutral
nae wo to ho gayi,joy
oh my god! we must stop this. this is a disaster..we must stop it,fear
you calm down momma...you..you calm down. relax. lemme see...lemme see...lemme see...momma..ek bohot hi interesting theory sikhai thi humare drama school ke albert sir ne,neutral
albert sir mtlab wo ladies gown,neutral
right. reverse theory,neutral
what's that?,neutral
"kabhi kabhi as an actor aapse jo reaction expect kiya jata hai, aap bilkul uska ulta kijiye. for example, agar aapka expected reaction is gussa..to smile. sahil bhai iss samay soch rahe honge ki aap unse gussa hongi to..",neutral
"mera reaction hoga cool, composed. infact happy",neutral
congratulations sahil bhai...,joy
thank you thank you,joy
sahil bhai nae..dean sarabhai..,joy
oh yeah..maine aapke liye kavita bhi likhi hai,joy
aaa...haha...abhi tak dean bana kahan hun mai. anyway thanks for this,fear
lekin maine tum dono ke liye dilli me rehne ka intezaam kar liya hai. have a look at this,joy
maharani baug ke posh locality me hai ye bungalow,joy
oo,surprise
"haan...indravardhan, rosesh aur meri taraf se",joy
muft me?,joy
haan monisha,neutral
poora bungalow?,joy
aadha...dete nae honge na?,neutral
nae kaatna bada mushqil hai,contempt
lekin kaisa laga tumhein..?,joy
it is lavish,joy
so is the neighbourhood,joy
yeah?,joy
"pata hai, bungalow ke iss taraf kon rehta hai? pammi singh. pammi",neutral
kon pammi?,neutral
"arey...hourglass figure, padmlaxami singh",neutral
accha wo divorcy..jiska dimpy sachdeva ke husband ke sath affair chal raha hai?,contempt
haan picchale saal chal raha tha..iss saal anuradha vaswani ke husband ke sath chal raha hai,contempt
"chhee...what a women i tell you bhabhi, uska humesha dusron ke husband ke sath hi affair chalta hai",contempt
"mummy ji, wahan aur koi padosi hai?",fear
hai na...dekho iss taraf hai na..ye..dr. kamal puri ka bungalow hai.,neutral
"phir to theek hai, hum dr. kamal puri ke sath hi dosti karenge...umm?",neutral
unka apna swimmming pool bhi hai bhabhi,neutral
"great...to saturday sunday unke pool me jaenge hum tairne, what do you say?",joy
"absolutely, mai wahan bahar khade-khade bhutta sekungi, aur tum doctor kamal ji ke sath race lagana swimmimg pool me",joy
i wouldn't recommend that. kamal puri ex national swimming champion hai.,neutral
waah,neutral
"kya tairati hai wo ladki, wooop",neutral
ladki? sahil..swimmimg pool ke bahar nikalo..bahar nikalo,fear
hahaha..she's jealous..o that's so sweet. i'm going to miss all this. so kya kehte ho? book kar dun? bungalow ka naam hai ghonsla.,joy
mai uss sadiyal ghonsla bungalow me nahi jaungi nahi jaungi nahi jaungi,fear
"come..come on monisha, mom ne itna accha ghar diya hai aur wahan ka view bhi kitna khoobsurat hai",neutral
"haan haan..tumhein to view khoobsurat lagega hi..ek balcony se wo man eater, divorcy pammi singh dikhai padegi..angoor khati hui. aur dusri balcony se wo doctor kamal puri, bhains ki tarah swimmimng pool me padi hui. wahan pahunchte hi wo padosan darwaze pe hi khadi hogi...""doctor sahil, mere yahan ki sari bikini khatam ho gayi hai, please swimming ke liye ek bikini udhar doge? ahhuhhh please""",contempt
"don't be crazy han monisha, wo doctor kamal puri kya bina kuchh pehne aise hi thode aaegi darwaaze pe",neutral
maine aisa to nahi kaha sahil..lekin tumne use visualize kar liyana poora nangu-pangu?,anger
oh no..give me a break..tumne kaha tha ki wo udhar ki bikini maangane aaegi..,neutral
to? to kya? nangu-pangu? arey mai padosi ke yahan shakkar maangane jaati hun to kya khali dabba sath me lekar jaati hun..ki dekho..mera dabba khali hai..isme shakkar dedo,anger
monisha tum kahan se kahan ja rahi ho?,anger
paste control. pest control karvane ki kya jarurat hai monisha?,fear
vah bathroom mein chote chote cockroach ho gaye hain na,neutral
"are kahan nahin hai cockroaches .do you know, duniya mein sabse pahle cockroaches paida hue the na?",neutral
ooh,surprise
there's are the world's first citizen as a survivor. tumhare pest control ka koi bhi asar use per nahin padane wala,neutral
vaise mami ji aphi kahati hai ki mere guest bedroom mein bahut sare chuhe ho gaye hain.,sadness
you know mama subah se plague fail sakta hai,fear
"in chuho se nahin rosesh, vah to bade bade wild mote jungali rats wafale aata hai plague. yah to bichari chhote little baby mice",joy
yeah yeah,joy
lekin rosesh bhaiya wo,neutral
tum pest control karva kar un chhote chhote bezubaan janvaron ka sansar ujaran chahti ho beta,sadness
to theek hai main presscontrol walon se kah deti hu,sadness
ke pahle use chuha family ko kis salamat jayega pad pahochayein. uske bad ghar per dawai chhid ke.ok?,neutral
i'm sorry mummy ji,sadness
suno to,neutral
mama. bhabhi to manhi nahin.ab kya hoga?,neutral
sach this great news,joy
han sis bhi sunkar bahut khush hui,joy
congratulations vidisa mousi.,joy
hey sahil behave yourself how dare you call me mousi ? mein tumhare mousi hu . kya mein tumhare mousi jaisi lagti hu?,sadness
nehi my sweetheart my wrexham my advantage my vesuvius volcano,joy
sahil me ghar chodkar,anger
vidisha ka ph hai,neutral
nahi ja rahi hoon. vidisha mousi ka ph hai.,joy
wo sadi kr rahi hain.,neutral
haaa! sach kiske sath?,joy
are haa kiske sath?,surprise
ken ke sath,neutral
ken ke sath ?,neutral
yea jorge sath,neutral
achcha abhi tsk taye nehi kiya apne?,contempt
are sadi to mein kisi k sath v kar lungi that's not intention .lekin sadi to mein indian style mein hi karungi ishiliye mein india aa rahi hu.shopping karne.,joy
kab aa rahi hain india?,joy
aaaa! sach? mujhe do. hello namaste vidisha didi.,joy
hi monisha.,joy
dekhiye ap jab chahein aa sakti hain. lekin ye aapki or meri paheli mulakaat hogi na to ishiliye apse mein kahe rahi hu apko mere ghar mein hi thaherna hoga. warna mein building ki terrace pe ja kaar jor jor se vidisha mousi kark pukarungi aapko,neutral
no it's not all right rosesh in fact its vidisha monisha ke ghar par kaise rahe sakti hain ?,neutral
unka guest bedroom to khali hain na,neutral
"kaha khali hain , pichhle do saal se puri family thaheri hui hain wahan.",neutral
family? kiske ?,surprise
chuho ki.,neutral
ooh,neutral
ab itna time ho geya hain ki chuho monisha ko kiraye de rahe honge.,contempt
u hu hu hu mama you are so funny.,joy
"but this situations is not vidisha ko to tum jante ho na film dekhne jaati hai to 6 , 6 ke sit pe to disinfectant chidak ti hain.",neutral
haan.or film mein koi chhikta hain to apna muh cover karti hai.,neutral
that's right aur wo monisha k ghar mein rahengi .. ha ha ek to monisha ki ghar ki halat itni pathetic. or upor se uski middle class habits.naste mein vagi or pakore sarve kare gi 40 paise ki power k sath,disgust
even bada pao,joy
"right , or pao to tum jante ho na bread wala kaise banata hain,",contempt
kaise?,neutral
1 2 cha cha cha 1 2 cha cha cha,contempt
mom is cha cha mein kya burai hai?,neutral
wo cha cha cha pao ke aate k upor khare ho kar karta hain use gundne k liye,contempt
chhaaaa! how gross,disgust
ishiliye to ishe pao kahetein hain. nhi nhi nhi vidisha ke ane se pahele mujhe monisha ka ghar ka naksha badalna hi hoga.,neutral
lekin bhabi apki baat sunti kaha hai?,neutral
mama main jaundice per research kar liya hai,neutral
a good,joy
"to suniyee , jaundice also non medically as acterious is a condition characterize divide by yellow of the skin and white of the eyes it's a symptom not a disease it in self.the by pigment",neutral
roses mujhe jaundice per phd nahin karni hai sweety e bi practical.,neutral
theek hai jaundice mein khana hazam nahin hota ulti a jaati hai sharir kamjor ho jata hai,neutral
let's doing,neutral
no,neutral
yeah,neutral
oh my goodness,neutral
chaliye apna chehra uttara uttara sa banaie,neutral
it's a good,neutral
"no thoda aur, thoda aur that's it up ulti aane ke acting kijiye",neutral
waa,neutral
mama this is very intensity ulti chhori dil se atma se aisa lagna chahie ki aapki rom rom ulti kar raha hai,neutral
wooh wooh,neutral
maya humari bedroom k diwar ko rang ko tuch up kara rahi h.,neutral
ok woo,neutral
